fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.02,17,1001,laplace_eb,M5_backoff2,-0.0844196760355492,-0.0554358509360436,0.47962382445141066,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
0.02,17,1002,laplace,M1_global,-0.08838016188303505,-0.05205547851641724,0.567398119122257,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace,M2_team,-0.042485145238873354,-0.026509038940492467,0.2727272727272727,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace,M4_intersection,-0.035456131664936816,-0.019353370494603363,0.18181818181818182,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace,M5_backoff2,-0.07603268404739404,-0.06894388967733772,0.47962382445141066,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace_eb,M1_global,-0.0662622082055923,-0.023304118398214956,0.5862068965517241,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace_eb,M2_team,-0.05984375798683555,-0.03865415334327841,0.28213166144200624,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace_eb,M4_intersection,-0.040602814277698254,-0.03728369625758228,0.20376175548589343,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1002,laplace_eb,M5_backoff2,-0.08954749117403943,-0.07010555890940573,0.45454545454545453,0.8878056426332288,0.5934482758620689,0.5081191222570532,0.31880877742946706
0.02,17,1003,laplace,M1_global,-0.09681444037063368,-0.05888185260064176,0.5924764890282131,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace,M2_team,-0.03566182229586156,-0.02942089031108868,0.3072100313479624,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace,M4_intersection,-0.023954227520006952,-0.025947492698143268,0.21316614420062696,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace,M5_backoff2,-0.06151623387461919,-0.05036584463052241,0.47962382445141066,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M1_global,-0.09639085227839625,-0.06683792902571281,0.6081504702194357,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M2_team,-0.03920535329834421,-0.040904787547162334,0.34796238244514105,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M4_intersection,-0.020691261232646654,-0.02881354177633423,0.2413793103448276,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1003,laplace_eb,M5_backoff2,-0.06986485497564732,-0.06145668277359308,0.5360501567398119,0.9241379310344829,0.6530721003134796,0.49730407523510967,0.3484326018808777
0.02,17,1004,laplace,M1_global,-0.05624929635689176,-0.04765692432659173,0.5235109717868338,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace,M2_team,-0.01600345758995666,-0.010454180098626307,0.1755485893416928,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace,M4_intersection,0.001946892484228439,0.0013329341867500712,0.0877742946708464,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
